uri,title,popularity,base_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,n_artists,n_genres,followers_0,followers_1,followers_2,followers_3,followers_4,followers_5,followers_6
3CD9HTdwmAzQstHw2XFOew,Hear Me Now (feat. Marcos Zeeba),38,71,0.778,0.463,11,-7.603,1,0.0389,0.546,0.00292,0.0731,0.496,121.999,194840,4,4,3,2598,0,0,10912118,0,186952,0
3CLSHJv5aUROAN2vfOyCOh,Close Eyes,85,73,0.784,0.572,0,-9.853,1,0.0573,0.0748,0.843,0.139,0.209,96.181,132346,4,1,1,111713,0,0,0,0,0,0
3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,86,85,0.734,0.637,4,-5.677,0,0.141,0.0462,2.29E-05,0.0602,0.648,169.977,202333,4,1,1,0,21696049,0,0,0,0,0
3CVDronuSnhguSUguPoseM,Thank U,65,71,0.672,0.616,0,-5.764,1,0.0258,0.379,2.73E-05,0.0887,0.566,92.094,258773,4,1,1,0,2097199,0,0,0,0,0
3Ch8fWGKFlt17HXs2KBi5J,"Ach, was ist doch unser leben, BWV 743",5,62.5,0.182,0.0219,9,-18.542,0,0.0402,0.778,0.759,0.106,0.039,71.993,155000,3,2,1,3482906,0,0,0,0,0,0
3CxFt7ONHGfR5ls3JQqtV8,Vip In Trip,51,67,0.855,0.804,9,-3.358,1,0.122,0.0847,0,0.64,0.888,113.991,236253,4,1,1,0,0,1122136,0,0,0,0
3D2HQSwjfHQU6NqwjFJJX7,eyes blue x heather - Slowed,64,50,0.777,0.456,7,-15.598,1,0.271,0.95,0.491,0.186,0.643,129.587,200176,4,1,1,9972,0,0,0,0,0,0
3DDGhkxq3FeUorZppSgeLE,Somewhere Only We Know,63,73,0.314,0.286,10,-10.191,1,0.035,0.935,0.0258,0.0999,0.278,172.021,208154,4,1,1,0,0,0,0,0,1794469,0
3DGpQhkKURlBnbZDajzOAN,OK,48,70,0.663,0.761,9,-3.184,1,0.0477,0.00236,5.12E-05,0.119,0.445,110.009,172173,4,1,1,0,0,0,0,572724,0,0
3DQisSEr1TLp9H0BEeKiQS,Uncover,66,79,0.556,0.529,2,-4.464,1,0.025,0.4,0,0.268,0.308,89.887,213543,4,1,1,0,0,0,9582645,0,0,0
3DSRqnriffpPi7vopWeTWU,Giove,57,58,0.506,0.719,9,-6.113,1,0.0536,0.0611,0,0.0866,0.589,140.064,164960,4,1,1,0,0,0,0,259212,0,0
3DVWVLBKMrA5etvtNC3Ibq,Don't Be Shy,0,88,0.77,0.787,11,-3.748,0,0.0583,0.198,0,0.262,0.513,119.986,140500,4,2,2,0,0,0,6104818,0,0,20740566
3DWjFSDEQ9IWz1mj449fB7,Get Back,77,89,0.798,0.649,9,-6.546,1,0.306,0.0746,1.34E-05,0.517,0.566,142.006,108160,4,1,1,8721767,0,0,0,0,0,0
3DZa0s06F8I8euQ8LKUJ5T,"The Island (feat. Hell Raton, En?gma, Slait)",49,61,0.402,0.923,7,-3.548,1,0.41,0.124,0,0.305,0.594,178.8,222893,4,4,2,39259,0,2134380,0,0,0,0
3DaB3IBXQwXPqF9pWz57ay,V,27,28,0.356,0.0157,6,-25.169,0,0.0384,0.991,0.931,0.0828,0.147,105.878,250360,4,1,1,686,0,0,0,0,0,0
3DarAbFujv6eYNliUTyqtz,Kiss Me More (feat. SZA),88,92,0.764,0.705,8,-3.463,1,0.0284,0.259,8.92E-05,0.12,0.781,110.97,208667,4,2,1,0,0,0,0,0,13925967,0
3Dd2O4tyTOeKb3iteNwVuL,"Violin Sonata No. 9 in A Major, Op. 47: II. Andante con variazioni",1,42.33333333,0.23,0.0783,5,-18.184,1,0.0362,0.974,0.534,0.119,0.186,86.618,85813,4,3,1,4235999,0,0,0,0,0,0
3Ddny34bFoYBb8dIGq5lwp,Zoo York (feat. Fivio Foreign & Pop Smoke),71,84,0.565,0.569,6,-6.084,0,0.379,0.0352,8.81E-06,0.106,0.303,92.466,214825,5,3,1,8721767,0,0,0,0,0,0
3DmjHN1btW4dRtgwm7FdO2,Magnifico (feat. Francesca Michielin),58,67,0.675,0.686,0,-7.927,1,0.0542,0.3,0,0.108,0.359,92.027,203747,4,2,1,0,0,0,0,1719801,0,0
3DsbsFPXNM8x2Mpt0wbiPm,"OMG (feat. Vale pain, Hell Raton & Guè)",47,62.5,0.747,0.733,2,-5.285,1,0.23,0.291,0,0.151,0.209,122.055,194680,4,6,2,39259,0,1778304,0,0,0,0
3Dzso9Q2WwupEclqgxBZht,Pumped Up Kicks,75,63,0.669,0.687,0,-4.753,1,0.043,0.152,1.60E-05,0.308,0.386,123.903,145161,4,3,2,5367,0,0,9828,0,0,0
3E1FgPTXX203rgBTD5nlKF,Il bacio di Klimt,65,58,0.685,0.764,9,-4.503,1,0.0664,0.45,0,0.227,0.315,80.037,177000,4,1,1,0,0,0,0,146028,0,0
3E2KP5AWn6Wx0NcPstzKeo,Bottiglie Privè,63,80,0.669,0.618,5,-7.021,0,0.0487,0.0908,0,0.0934,0.206,144.905,189868,4,1,1,0,0,4602336,0,0,0,0
3E2v1ylZGqx1keEWRUelAG,"La Chasse, K.320f",12,58.33333333,0.458,0.158,9,-16.763,1,0.0651,0.989,0.955,0.0808,0.731,156.015,107000,3,3,1,4391069,0,0,0,0,0,0
3E7ZwUMJFqpsDOJzEkBrQ7,Can't Get You out of My Head,77,80,0.766,0.563,9,-7.516,0,0.0339,0.0263,0.683,0.115,0.964,126.007,230640,4,1,1,0,1422021,0,0,0,0,0
3E7dfMvvCLUddWissuqMwr,Party In The U.S.A.,82,86,0.652,0.698,10,-4.667,0,0.042,0.00112,0.000115,0.0886,0.47,96.021,202067,4,1,1,0,0,0,0,0,16961065,0
3EGlnkJGcwz73rT0oE0X1X,Friends Will Be Friends - Remastered 2011,65,90,0.447,0.531,7,-7.721,1,0.0269,0.0377,1.28E-05,0.336,0.339,75.051,246907,3,1,1,0,38849077,0,0,0,0,0
3EX3FAIfDBL5PYyLI3JMOu,Savage,0,87,0.843,0.743,11,-5.608,1,0.335,0.0251,0,0.096,0.698,168.98,155497,4,1,1,0,0,0,0,0,5747250,0
3EYOJ48Et32uATr9ZmLnAo,Roxanne,79,78,0.618,0.748,0,-8.905,1,0.358,0.0384,4.10E-06,0.0473,0.663,134.114,191947,4,1,1,0,4639363,0,0,0,0,0
3Ej69N6aHGfSi4ERhwHRO8,"Thoiry Remix (feat. Gemitaiz, Quentin40, Puritano) - Samba Trap Vol. 3 - Mitraglia Rec",56,57.8,0.679,0.834,7,-3.782,1,0.239,0.0426,0,0.332,0.6,123.615,174920,4,5,2,14759,0,1814554,0,0,0,0
3EyZw5sCXxOkE8EWsOIkB1,Open Bar,71,65,0.843,0.879,11,-4.046,0,0.151,0.088,0,0.056,0.824,122.019,190328,4,1,1,0,0,0,0,274606,0,0
3F1MNJ7L7Lo9Zs0BhwXHG3,Paura (feat. Il Ghost),51,64.5,0.527,0.771,6,-5.88,0,0.345,0.441,0,0.101,0.684,159.875,134000,4,2,2,10114,0,201528,0,0,0,0
3F42FHouOY59SnSsyD2TAX,U Said,72,87,0.265,0.827,7,-4.661,1,0.104,0.0434,0,0.117,0.131,82.032,224053,4,1,1,0,0,8409936,0,0,0,0
3F450ZpnsuW5G7YMmjMLmi,HIT IT (feat. Saweetie & Lele Pons),73,78,0.867,0.85,8,-3.599,1,0.0413,0.145,6.38E-06,0.0637,0.704,104.992,235429,4,3,1,0,0,0,0,0,6326814,0
3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak Anniversary,87,85,0.449,0.465,0,-8.964,1,0.0791,0.524,1.02E-06,0.303,0.543,89.087,198371,3,1,1,0,0,0,0,0,1828740,0
3FB7WaumpuqslN3P9jqhTC,O,25,54,0.163,0.058,6,-19.472,0,0.0352,0.982,0.958,0.112,0.0363,91.824,182613,4,1,1,0,0,0,0,0,56439,0
3FNy4yzOhHhFBeA5p4ofoq,"Young, Wild & Free (feat. Bruno Mars)",71,88.66666667,0.553,0.652,0,-6.685,1,0.206,0.0897,0,0.111,0.551,94.505,207347,4,3,2,0,0,10318002,0,0,36749529,0
3FSSVb6d1B81J8apCSrVqD,Cantaré,53,58,0.817,0.739,7,-7.25,1,0.0368,0.0127,0.0175,0.0819,0.65,109.991,244000,4,1,1,0,0,0,0,311291,0,0
3Fcfwhm8oRrBvBZ8KGhtea,Viva La Vida,70,93,0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23E-06,0.109,0.417,138.015,242373,4,1,1,0,33384131,0,0,0,0,0
3FeVmId7tL5YN8B7R3imoM,My Universe,94,95,0.588,0.701,9,-6.39,1,0.0402,0.00813,0,0.2,0.443,104.988,228000,4,2,2,43535091,33384131,0,0,0,0,0
3Fgjxek7TuRU0UmewJh1D0,Bambola,58,44,0.707,0.697,11,-8.847,0,0.107,0.124,0,0.274,0.697,130.009,225176,4,1,1,10259,0,0,0,0,0,0
3FhWEh7VTAOYK4edZqNWNB,La fine del mondo,52,53,0.683,0.622,1,-5.895,0,0.175,0.0165,0,0.12,0.328,159.946,183000,4,2,1,0,0,143136,0,0,0,0
3FiGmkrMnAQeRRf8FwdnSq,Dam,55,65,0.769,0.932,5,-3.812,0,0.0517,0.0242,3.39E-06,0.109,0.768,128.103,147213,4,1,1,0,0,0,0,274606,0,0
3FoiHI2J96NnZQ7yoWI9JQ,"Gottes Sohn ist kommen, BWV 724",22,62.5,0.19,0.159,7,-15.77,1,0.0357,0.921,0.92,0.103,0.422,67.614,71107,5,2,1,3482906,0,0,0,0,0,0
3FuBZwFfmaPoJ8QoGQb81K,Locked Out of Heaven,6,93,0.726,0.699,5,-4.165,1,0.0431,0.049,0,0.309,0.866,143.994,233478,4,1,1,0,0,0,0,0,36749529,0
3G0yz3DZn3lfraledmBCT0,P.I.M.P.,78,85,0.712,0.772,10,-3.024,0,0.346,0.0521,4.35E-06,0.0368,0.848,84.722,249480,4,1,1,0,0,8219091,0,0,0,0
3G69vJMWsX6ZohTykad2AU,One,79,82,0.392,0.534,0,-8.793,1,0.0369,0.245,0.00104,0.155,0.325,181.305,276187,4,1,1,0,9202175,0,0,0,0,0
3G6hD9B2ZHOsgf4WfNu7X1,Team,79,81,0.69,0.578,6,-7.436,1,0.0929,0.167,0,0.305,0.416,99.961,193059,4,1,1,0,0,0,0,0,8809102,0
3GCdLUSnKSMJhs4Tj6CV3s,All The Stars (with SZA),83,89.5,0.698,0.633,8,-4.946,1,0.0597,0.0605,0.000194,0.0926,0.552,96.924,232187,4,2,2,0,0,18990071,0,0,6878745,0
3GOjD8hwXOxbTF3apTqSqX,Bad Husband (feat. X Ambassadors),60,85.5,0.514,0.72,8,-5.189,1,0.322,0.0738,0,0.148,0.478,96.237,287893,3,2,2,0,2592577,50789465,0,0,0,0
3GRmCM52TZMcIG0vnQ9OgW,"The Sleeping Beauty, Suite, Op. 66a: Valse",4,75.33333333,0.163,0.328,10,-13.703,1,0.0438,0.959,0.925,0.326,0.477,71.54,249227,4,3,1,1080736,0,0,0,0,0,0
3GVkPk8mqxz0itaAriG1L7,Everybody Dies In Their Nightmares,87,91,0.734,0.57,7,-7.066,0,0.133,0.847,2.14E-05,0.112,0.689,129.953,95467,4,1,1,0,0,33466773,0,0,0,0
3GYIeHZ386tT7E0ajVvuiA,Influencer Digital,0,43,0.581,0.675,4,-3.911,0,0.0466,0.199,0,0.185,0.613,75.8,166154,5,2,2,44,0,0,0,0,217350,0
3GYlQmwfBDo7imFyGPhrl7,Say My Name,75,74,0.729,0.788,10,-4.832,0,0.0908,0.0703,0,0.115,0.857,118.039,159536,4,3,2,161293,0,0,3154617,0,0,0
3GZoWLVbmxcBys6g0DLFLf,Supalonely (feat. Gus Dapperton),66,70,0.862,0.631,7,-4.746,1,0.0515,0.291,0.000209,0.123,0.841,128.978,223488,4,2,1,0,0,0,0,0,668332,0
3GdsgxIoUISmGggVvfyyhc,"Cosi fan tutte, K. 588, Act II: Una donna quindici anni",0,41,0.359,0.0345,7,-20.861,1,0.067,0.989,9.73E-06,0.0978,0.206,176.24,230440,3,4,1,4391069,0,0,0,0,0,0
3GqbNj8u4j4idcCRFZIdHd,Say You Love Me - 2018 Remaster,0,83,0.687,0.784,9,-7.666,1,0.0274,0.0842,0.00414,0.132,0.893,128.652,242440,4,1,1,0,7633639,0,0,0,0,0
3H2ZosqpeWsK0rF0vSq4Lq,123 (Dolly Song),54,68.66666667,0.839,0.826,9,-5.452,0,0.116,0.113,2.02E-06,0.111,0.631,117.948,141653,4,3,3,1281,0,0,129757,0,50397,0
3H3Jx54gT0VgwUtvCQt5c3,Zoo Be Zoo Be Zoo,43,36.5,0.683,0.337,1,-9.819,1,0.0528,0.944,1.33E-05,0.0951,0.582,128.098,139173,4,2,1,6606,0,0,0,0,0,0
3H3r2nKWa3Yk5gt8xgmsEt,This City,82,73,0.605,0.377,11,-6.213,1,0.0443,0.733,0,0.0808,0.519,73.877,194853,4,1,1,0,0,0,0,0,148440,0
3H6wIwh1C3GVJI0LaWQF7P,Movimento lento (feat. Federico Rossi),63,60.5,0.731,0.92,6,-3.724,1,0.0435,0.105,1.40E-06,0.0956,0.871,100,193200,4,2,2,43539,0,0,0,844579,0,0
3H7ihDc1dqLriiWXwsc2po,Breaking Me,84,78.5,0.789,0.72,8,-5.652,0,0.218,0.223,0,0.129,0.664,122.031,166794,4,2,2,29201,0,0,163652,0,0,0
3HG58pNCGOB5f9qZFZY405,68,50,73,0.773,0.725,6,-6.001,1,0.208,0.0685,0.000124,0.67,0.742,101.925,217000,4,1,1,0,0,629141,0,0,0,0
3HUJE0NFIERdj1glMDE2EK,Run Run!,66,54,0.426,0.8,11,-6.322,0,0.346,0.0963,0.00186,0.14,0.377,155.976,205923,4,1,1,75603,0,0,0,0,0,0
3HUhZka63eAConFue8u8I8,"Christmas Oratorio, Bwv 248: Part I: Jauchzet, frohlocket",12,45,0.445,0.317,1,-16.443,1,0.0384,0.925,0.0651,0.0677,0.478,139.185,449093,3,4,1,3482906,0,0,0,0,0,0
3HVWdVOQ0ZA45FuZGSfvns,I Don't Care (with Justin Bieber),81,97.5,0.798,0.675,6,-5.041,1,0.0442,0.0912,0,0.0894,0.842,101.956,219947,4,2,1,0,0,0,0,0,90231430,0
3HYK8FMGNQu1Whl8DdtsRC,CRAZY LOVE,79,82,0.725,0.713,9,-5.958,0,0.0484,0.224,2.13E-05,0.104,0.392,123.003,192688,4,1,1,0,0,1518528,0,0,0,0
3Hb9kUdm4yf839Fle4RIdT,Parado no Bailão,71,62,0.828,0.599,11,-1.624,1,0.149,0.381,0,0.0775,0.478,86.533,171692,5,2,1,0,0,0,0,0,545363,0
3HbqT0C19imY4VAPqGTCa0,Ancora Sveglio,57,57,0.596,0.745,7,-8.182,1,0.365,0.487,0,0.129,0.367,74.836,147612,4,2,2,1366,0,470030,0,0,0,0
3Hh0ZcGIqIkSiJVZGLcVLx,YOSHI (feat. Fabri Fibra) - prod. Strage,61,65.25,0.751,0.66,8,-6.24,1,0.348,0.228,0,0.0827,0.634,166.809,211995,4,4,1,0,0,1531151,0,0,0,0
3HoYNJMxEgTLKiMXjXeHjs,Nuova Era (with Dardust),50,66,0.505,0.822,1,-5.528,0,0.077,0.0459,0,0.066,0.233,119.37,227453,4,1,1,0,0,0,0,2074571,0,0
3II8GhYXrVm4JoDN3CZwsn,J,0,4,0.144,0.319,10,-15.754,1,0.0402,7.10E-05,0.676,0.13,0.123,32.395,60029,4,1,1,27,0,0,0,0,0,0
3IJHDzxMhlF4SvnlgSH2an,"Aggio Perzo 'o Suonno (feat. Coez, prod. TY1)",54,65,0.694,0.829,7,-7.304,0,0.153,0.137,0,0.128,0.531,91.013,182465,4,3,1,0,0,1770059,0,0,0,0
3ILta8SPlsWdOueRYzc5mL,COLPA TUA ⫷⫸ (con VENERUS & GUÈ PEQUENO),55,70,0.483,0.564,6,-7.887,1,0.331,0.577,2.19E-05,0.103,0.414,81.287,184525,3,3,1,0,0,1778304,0,0,0,0
3IQF4xCQUPicbA4hWfTxPo,I Lived,73,85,0.593,0.851,9,-5.456,1,0.0446,0.0683,0,0.271,0.344,119.987,234547,4,1,1,0,12926117,0,0,0,0,0
3IV4swNduIRunHREK80owz,Rollin' (Air Raid Vehicle),77,77,0.603,0.933,1,-3.358,1,0.171,0.00591,0,0.206,0.709,96.306,213760,4,1,1,0,4488664,0,0,0,0,0
3IbQXorg2IStFEsRhLLPCo,S,16,34,0.14,0.276,0,-16.241,1,0.0437,0.302,0.719,0.115,0.194,71.432,379267,4,1,1,0,0,0,0,0,17643,0
3IhUb14Aq0dTcdExrAglnc,Infinity,1,80,0.671,0.673,11,-6.941,0,0.0444,0.15,5.16E-05,0.304,0.493,121.96,237720,4,1,1,0,725064,0,0,0,0,0
3J5DZBuoGGErCSqwuISNXr,VVS,43,33,0.671,0.688,10,-5.763,0,0.0325,0.00519,0.000103,0.131,0.184,99.978,192150,4,2,2,7439,0,0,0,2173,0,0
3J8EOeKLTLXORtWPpOU5bE,Calling My Phone,86,84,0.907,0.393,4,-7.636,0,0.0539,0.451,1.35E-06,0.135,0.202,104.949,205458,4,2,2,4363730,0,3286843,0,0,0,0
3JNt4KfFOGdwz82rq2GlSR,"33 Piano Variations In C, Op. 120 On A Waltz By Anton Diabelli: Variation XXXII: Fuga (Allegro - Poco adagio)",16,61.5,0.255,0.425,0,-18.072,0,0.0408,0.99,0.84,0.108,0.153,147.968,171107,4,2,1,4235999,0,0,0,0,0,0
3JR2RztQcOjUQGQSybxDIO,ONE OF ME (feat. Elton John),72,91,0.708,0.598,3,-4.969,0,0.0617,0.202,0,0.183,0.561,144.09,161667,4,2,2,0,8456263,8603782,0,0,0,0
3JXiIqblvWXSFUAf6bS62D,"Mazhathulli Palunkukal - From ""Pranayam""",0,71.5,0.831,0.497,5,-7.987,1,0.0389,0.574,0.000107,0.282,0.793,120.001,254653,4,2,2,1087003,10086848,0,0,0,0,0
3JbfrsMXcd2Li2LI0QR7sS,Spari sul petto,61,72,0.54,0.331,0,-10.89,1,0.322,0.846,0,0.223,0.818,149.261,190627,4,1,1,0,0,0,0,2572169,0,0
3JfHYZKy5JmE5Fv4gDTCiz,Welcome to Wonderland,78,73,0.703,0.179,4,-10.906,1,0.0366,0.949,0,0.102,0.346,97.427,199131,3,1,1,0,0,0,0,0,690444,0
3JfNagCp1cGQUp4XSCmGl4,perso nel buio (con Madame),71,69.5,0.66,0.851,4,-5.39,0,0.151,0.217,0,0.215,0.365,100.162,170400,4,2,2,517625,0,0,0,376907,0,0
3Jfi1WRHzREEGBDsaCrIXD,Bene,62,73,0.744,0.659,6,-7.191,1,0.142,0.0623,0,0.114,0.746,136.089,237250,4,1,1,0,0,1814554,0,0,0,0
3JvKfv6T31zO0ini8iNItO,Another Love,88,76,0.445,0.537,4,-8.532,0,0.04,0.695,1.65E-05,0.0944,0.131,122.769,244360,4,1,1,0,0,0,0,0,1980984,0
3JynflcOndaaNi97xoUsCA,HAUT LES COEURS / RAG # 2,57,57,0.731,0.781,11,-7.496,0,0.141,0.075,1.55E-06,0.0866,0.219,109.977,337347,4,1,1,0,0,0,0,0,213739,0
3K2TuNfJodlrIBxkJ4ONrX,Love Under Pressure,0,76,0.613,0.754,5,-6.051,0,0.0348,0.00612,0,0.129,0.703,110.017,165034,4,1,1,0,2540204,0,0,0,0,0
3K3WBae8j91yBNOTIyJJx8,Good For Me (ASOT 1048) - ALPHA 9 Remix,37,57,0.496,0.771,8,-9.292,1,0.0472,0.0398,0.0147,0.655,0.262,127.865,205130,4,3,2,9410,0,0,687821,0,0,0
3K8Iec6qaIpcVgyWs0hOYq,TCHIN 2X,62,76,0.761,0.679,4,-7.983,0,0.0539,0.208,0.00443,0.304,0.266,145.997,223813,4,1,1,0,0,295606,0,0,0,0
3KNNNoyBTBn8D2BmPN40At,Domani E' Un Altro Giorno,50,56,0.349,0.319,4,-11.917,1,0.0293,0.875,0.00116,0.111,0.314,81.723,191565,4,1,1,0,0,0,0,127982,0,0
3KXNPuoMu9s8r2uUYwK2dQ,Saturday,0,85,0.687,0.89,8,-5.99,1,0.0344,0.00396,0.000939,0.0436,0.854,113.06,172232,4,1,1,0,21696049,0,0,0,0,0
3KXfXZNNGdYUmHbDOCCLeK,La notte vola,50,53,0.725,0.818,5,-7.497,1,0.0471,0.368,2.46E-05,0.119,0.909,122.777,206600,4,1,1,0,0,0,0,5893,0,0
3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-Verse,87,87.5,0.76,0.479,2,-5.574,1,0.0466,0.556,0,0.0703,0.913,89.911,158040,4,2,1,35389830,0,0,0,0,0,0
3Kkjo3cT83cw09VJyrLNwX,Oh My God,93,96,0.534,0.725,1,-3.906,1,0.046,0.091,0,0.0264,0.55,88.098,225149,4,1,1,0,0,0,0,0,32617041,0
3KliPMvk1EvFZu9cvkj8p1,Work Bitch,73,85,0.629,0.824,9,-6.53,1,0.159,0.155,0.000628,0.0651,0.852,128.01,247960,4,1,1,0,0,0,0,0,10210984,0
3KoUTYSRCUgleIybRyoC8C,Roma - Bangkok (feat. Giusy Ferreri),57,60,0.764,0.857,11,-6.156,0,0.181,0.0526,0,0.881,0.353,100.03,174667,4,2,1,0,0,0,0,1219600,0,0
3Ks12KDKwrT1anFMW0tevG,Ti raggiungerò,65,65,0.722,0.75,9,-4.477,0,0.0649,0.187,0,0.2,0.737,125.036,164160,4,1,1,0,0,0,0,873007,0,0
3L7RtEcu1Hw3OXrpnthngx,Don't You Want Me,77,65,0.731,0.738,9,-8.125,0,0.0377,0.184,0,0.214,0.958,117.656,236920,4,1,1,0,858392,0,0,0,0,0
3LII8A23VIs7pzudea2VSo,A,47,38,0.617,0.874,0,-6.497,0,0.058,0.00203,0.0118,0.367,0.808,138.043,201738,4,1,1,19925,0,0,0,0,0,0
3LIQDmzTXB315HMoT64cXb,Sweet but Psycho - Morgan Page Remix,0,72.5,0.645,0.794,1,-5.439,1,0.0342,0.0351,1.10E-05,0.089,0.428,127.95,226875,4,2,2,0,0,0,134694,0,4674665,0
3LTbDzrAiMfjjRGqRE78GH,Blue Fear - Eelke Kleijn Night Mix,7,65.5,0.634,0.732,6,-9.529,1,0.0386,0.0277,0.925,0.113,0.27,122.994,241535,4,2,2,78244,0,0,4019773,0,0,0
3LWDPEXEaLBRGNLbdcbwBR,Mr. Saxobeat - Radio Edit,74,65,0.726,0.931,11,-4.152,0,0.0468,0.0218,0.000283,0.143,0.797,126.976,195105,4,1,1,0,0,0,0,0,338258,0
3LgtvVWjKt3ssn6e4cTxFK,Y Ahora Te Vas,2,76,0.766,0.801,9,-9.5,1,0.0261,0.251,1.97E-05,0.226,0.971,114.248,237040,4,1,1,2290213,0,0,0,0,0,0
3LhSWvr02ZOYL5IMd3nm1t,Gianna,56,58,0.783,0.848,9,-12.212,1,0.0397,0.0809,0.000645,0.115,0.984,105.823,233000,4,1,1,0,0,0,0,572907,0,0
3Ls9yKzshQye18Tx2AvOb6,90MIN,63,77,0.549,0.765,1,-5.138,1,0.309,0.0253,0,0.855,0.513,122.002,231920,4,1,1,0,0,2134380,0,0,0,0
3M0lSi5WW79CXQamgSBIjx,Swim,84,83,0.666,0.542,8,-6.429,1,0.0392,0.27,0,0.0765,0.0771,120.134,228787,4,1,1,0,0,0,0,0,2225741,0
3M5rbwyOMpjb3Ge277ILVT,perso nel buio (con Madame),62,69.5,0.66,0.851,4,-5.39,0,0.151,0.217,0,0.215,0.365,100.162,170400,4,2,2,517625,0,0,0,376907,0,0
3M9UFOfTRYTBvIIlnmbdM4,La Bella e la Bestia - Unplugged Version,46,67,0.376,0.374,9,-9.295,1,0.0617,0.171,5.17E-05,0.105,0.363,77.583,271463,4,1,1,0,0,751346,0,0,0,0
3MFOUxCJgIdlBRQyf7clL8,INCUBO,53,69,0.454,0.702,2,-7.788,1,0.338,0.0516,0,0.0892,0.535,169.828,184588,4,1,1,0,0,470030,0,0,0,0
3MjUtNVVq3C8Fn0MP3zhXa,...Baby One More Time,80,85,0.759,0.699,0,-5.745,0,0.0307,0.202,0.000131,0.443,0.907,92.96,211067,4,1,1,0,0,0,0,0,10210984,0
3MrRksHupTVEQ7YbA0FsZK,The Final Countdown,79,68,0.529,0.843,6,-6.908,0,0.0616,0.0628,0.000827,0.0608,0.188,117.662,310333,4,1,1,0,1148605,0,0,0,0,0
3MrZdbCGUG5XtVuXNx0aIc,N,0,8,0.138,0.124,0,-20.023,1,0.0362,0.944,0.99,0.116,0.135,70.309,60029,4,1,1,50,0,0,0,0,0,0
3Mz2rPCbCmLZtrSsbaPIfw,I giorni,0,62.5,0.458,0.119,2,-23.452,1,0.0542,0.989,0.91,0.0935,0.0714,114.551,418538,3,2,2,3001,0,0,0,0,2542638,0
3N0cYpWubd9hAUApJDcLRw,In Piazza,58,62.33333333,0.822,0.63,7,-5.478,1,0.229,0.0202,1.17E-05,0.105,0.608,136.992,183802,4,3,1,0,0,599903,0,0,0,0
3N3W8ZX1bFJsiI8VJmdMbT,IL MIO AMICO (feat. Fabri Fibra),54,69.5,0.669,0.881,6,-4.025,0,0.0584,0.0119,0,0.122,0.702,109.961,209045,4,2,2,0,0,1122136,0,376907,0,0
3N4DI1vuTSX1tz7fa2NQZw,Rehab,75,79,0.407,0.558,0,-13.609,1,0.0552,0.0541,1.51E-06,0.34,0.777,71.815,214947,4,1,1,0,0,0,0,0,7612103,0
3NI4VgVswVf503sOiZvv4m,Sai Cosa C’è,70,79,0.502,0.778,3,-4.029,1,0.113,0.217,0,0.0756,0.687,157.923,149051,4,1,1,0,0,0,0,471375,0,0
3NLE4ioQE8aWxoJjk2IQTC,Vestiti D’Odio (con PSICOLOGI),59,58.33333333,0.708,0.678,9,-7.492,1,0.129,0.299,0,0.14,0.211,128.037,171094,4,3,2,3671,0,470030,0,0,0,0
3NYCaxkggl0Hh8vQptSUvV,Enola Gay - Remastered,71,65,0.559,0.764,2,-7.058,0,0.0348,0.00441,0.0299,0.0807,0.932,143.319,213693,4,1,1,0,575719,0,0,0,0,0
3NaL3zQJqFmgmRqIBCmmcG,Droga,48,60,0.832,0.645,1,-4.118,1,0.0624,0.00324,5.21E-05,0.141,0.356,135.001,117333,4,2,2,244,0,35320,0,0,0,0
3NfxSdJnVdon1axzloJgba,I Say a Little Prayer,77,75,0.592,0.355,9,-14.051,1,0.0352,0.478,0,0.0585,0.499,133.032,216773,4,1,1,0,2783630,0,0,0,0,0
3NqBxTOMCJ3zW9CIP51td4,Jugaste y Sufrí,87,77.5,0.39,0.499,7,-7.778,1,0.0381,0.632,0.000497,0.115,0.34,200.156,275194,1,2,1,1472868,0,0,0,0,0,0
3NuLxTXowTRcguTh9RsPmM,The Joker And The Queen,77,97,0.567,0.211,0,-9.975,1,0.0315,0.952,5.24E-05,0.275,0.289,134.019,185587,4,1,1,0,0,0,0,0,90231430,0
3OKaCwKtsZ4Dqzm6foitxm,Abisso di xanax,56,66,0.493,0.466,6,-8.645,0,0.0272,0.3,0.000261,0.198,0.196,142.992,262010,4,1,1,0,0,47450,0,0,0,0
3OSVpNJjCFt4mD2NE69VLu,Sunshine - Jacaranda Remix,41,61.5,0.566,0.829,5,-5.989,1,0.0365,0.0112,0,0.191,0.589,140.056,187041,4,2,2,155,12926117,0,0,0,0,0
3OXg7BQrRbg5s08arP0PNL,L'erba della giovinezza (Maria),53,47,0.786,0.906,1,-2.873,0,0.244,0.0791,0,0.0428,0.688,96.589,223400,4,1,1,0,0,0,0,72673,0,0
3OeUlriM0EZHdWleJtjoVr,Got My Mind Set On You - Remastered 2004,74,72,0.767,0.854,4,-6.947,1,0.0426,0.465,2.03E-06,0.485,0.963,149.206,234653,4,1,1,0,2045496,0,0,0,0,0
